tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela1991ate1995.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),1995,Milho (em grão),,26000,26000.0,4185,60,1995
produtividade,tabela1991ate1995.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),1995,Soja (em grão),,35000,35000.0,4185,61,1995
produtividade,tabela1991ate1995.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),1995,Tomate,,5,5.0,4185,62,1995
produtividade,tabela1991ate1995.xlsx,Área colhida (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida (Hectares),MU,4119905,Ponta Grossa (PR),1995,Trigo (em grão),,7000,7000.0,4185,63,1995
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Aveia (em grão),,2.21,2.21,3980,4,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Batata-inglesa,,0.82,0.82,3980,5,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Cebola,,0.16,0.16,3980,6,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Cevada (em grão),,0.12,0.12,3980,7,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Feijão (em grão),,7.3,7.3,3980,8,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Girassol (em grão),,...,,3980,9,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Milho (em grão),,33.69,33.69,3980,10,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Soja (em grão),,39.43,39.43,3980,11,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Tomate,,0.0,0.0,3980,12,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1990,Trigo (em grão),,13.01,13.01,3980,13,1990
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Aveia (em grão),,1.2,1.2,3980,14,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Batata-inglesa,,1.2,1.2,3980,15,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Cebola,,0.13,0.13,3980,16,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Cevada (em grão),,2.2,2.2,3980,17,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Feijão (em grão),,11.82,11.82,3980,18,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Girassol (em grão),,...,,3980,19,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Milho (em grão),,37.12,37.12,3980,20,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Soja (em grão),,34.37,34.37,3980,21,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Tomate,,0.0,0.0,3980,22,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1991,Trigo (em grão),,9.62,9.62,3980,23,1991
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Aveia (em grão),,1.03,1.03,3980,24,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Batata-inglesa,,0.77,0.77,3980,25,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Cebola,,0.12,0.12,3980,26,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Cevada (em grão),,-,,3980,27,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Feijão (em grão),,13.72,13.72,3980,28,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Girassol (em grão),,...,,3980,29,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Milho (em grão),,34.31,34.31,3980,30,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Soja (em grão),,27.21,27.21,3980,31,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Tomate,,0.0,0.0,3980,32,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1992,Trigo (em grão),,20.82,20.82,3980,33,1992
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Aveia (em grão),,0.56,0.56,3980,34,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Batata-inglesa,,0.32,0.32,3980,35,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Cebola,,0.04,0.04,3980,36,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Cevada (em grão),,-,,3980,37,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Feijão (em grão),,11.97,11.97,3980,38,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Girassol (em grão),,...,,3980,39,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Milho (em grão),,29.63,29.63,3980,40,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Soja (em grão),,33.18,33.18,3980,41,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Tomate,,0.0,0.0,3980,42,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1993,Trigo (em grão),,22.64,22.64,3980,43,1993
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Aveia (em grão),,1.89,1.89,3980,44,1994
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Batata-inglesa,,0.5,0.5,3980,45,1994
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Cebola,,0.06,0.06,3980,46,1994
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Cevada (em grão),,-,,3980,47,1994
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Feijão (em grão),,10.38,10.38,3980,48,1994
produtividade,tabela1991ate1995.xlsx,Área colhida - percentual do...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área colhida - percentual do total geral,MU,4104907,Castro (PR),1994,Girassol (em grão),,...,,3980,49,1994
